timestamp,git_commit,git_dirty,vivado_version,bitstream_sha256,board_id,net,layer,clock_mhz,source,duration_s,num_inferences,channel,B,s,m,values_checked_exact,values_checked_saturated,mismatches,first_mismatch_v,m_rne,delta_from_rne,mismatches_rne,candidates_tried,sat_seed,ref_float_vs_exact_diffs,s_in_range
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,58,32,42,3096058942,369337,1000004,0,,3096058942,0,0,1,"default_rng([20260924, 0, 2, 58])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,58,40,50,792591089039,369337,1000004,0,,792591089039,0,0,1,"default_rng([20260924, 0, 2, 58])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,58,48,58,202903318794071,369337,1000004,0,,202903318794071,0,0,1,"default_rng([20260924, 0, 2, 58])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,59,32,42,2258077444,506401,1000004,0,,2258077444,0,0,1,"default_rng([20260924, 0, 2, 59])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,59,40,50,578067825675,506401,1000004,0,,578067825675,0,0,1,"default_rng([20260924, 0, 2, 59])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,59,48,58,147985363372825,506401,1000004,0,,147985363372825,0,0,1,"default_rng([20260924, 0, 2, 59])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,60,32,43,3109904722,735387,1000004,0,,3109904722,0,0,1,"default_rng([20260924, 0, 2, 60])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,60,40,51,796135608718,735387,1000004,0,,796135608718,0,0,1,"default_rng([20260924, 0, 2, 60])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,60,48,59,203810715831811,735387,1000004,0,,203810715831811,0,0,1,"default_rng([20260924, 0, 2, 60])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,61,32,42,3245646884,352315,1000004,0,,3245646884,0,0,1,"default_rng([20260924, 0, 2, 61])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,61,40,50,830885602378,352315,1000004,0,,830885602378,0,0,1,"default_rng([20260924, 0, 2, 61])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,61,48,58,212706714208707,352315,1000004,0,,212706714208707,0,0,1,"default_rng([20260924, 0, 2, 61])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,62,32,43,4126543179,554213,1000004,0,,4126543179,0,0,1,"default_rng([20260924, 0, 2, 62])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,62,40,51,1056395053915,554213,1000004,0,,1056395053915,0,0,1,"default_rng([20260924, 0, 2, 62])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,62,48,59,270437133802131,554213,1000004,0,,270437133802131,0,0,1,"default_rng([20260924, 0, 2, 62])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,63,32,43,2999723660,762399,1000004,0,,2999723660,0,0,1,"default_rng([20260924, 0, 2, 63])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,63,40,51,767929256835,762399,1000004,0,,767929256835,0,0,1,"default_rng([20260924, 0, 2, 63])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,63,48,59,196589889749818,762399,1000004,0,,196589889749818,0,0,1,"default_rng([20260924, 0, 2, 63])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,64,32,42,3186116899,358899,1000004,0,,3186116899,0,0,1,"default_rng([20260924, 0, 2, 64])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,64,40,50,815645926066,358899,1000004,0,,815645926066,0,0,1,"default_rng([20260924, 0, 2, 64])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,64,48,58,208805357072842,358899,1000004,0,,208805357072842,0,0,1,"default_rng([20260924, 0, 2, 64])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,65,32,43,3402587149,672131,1000004,0,,3402587149,0,0,1,"default_rng([20260924, 0, 2, 65])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,65,40,51,871062310028,672131,1000004,0,,871062310028,0,0,1,"default_rng([20260924, 0, 2, 65])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,65,48,59,222991951367135,672131,1000004,0,,222991951367135,0,0,1,"default_rng([20260924, 0, 2, 65])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,66,32,41,2787017578,205147,1000004,0,,2787017578,0,0,1,"default_rng([20260924, 0, 2, 66])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,66,40,49,713476500009,205147,1000004,0,,713476500009,0,0,1,"default_rng([20260924, 0, 2, 66])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,66,48,57,182649984002277,205147,1000004,0,,182649984002277,0,0,1,"default_rng([20260924, 0, 2, 66])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,67,32,41,2901155207,197075,1000004,0,,2901155207,0,0,1,"default_rng([20260924, 0, 2, 67])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,67,40,49,742695733112,197075,1000004,0,,742695733112,0,0,1,"default_rng([20260924, 0, 2, 67])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,67,48,57,190130107676768,197075,1000004,0,,190130107676768,0,0,1,"default_rng([20260924, 0, 2, 67])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,68,32,42,2893803726,395151,1000004,0,,2893803726,0,0,1,"default_rng([20260924, 0, 2, 68])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,68,40,50,740813753884,395151,1000004,0,,740813753884,0,0,1,"default_rng([20260924, 0, 2, 68])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,68,48,58,189648320994311,395151,1000004,0,,189648320994311,0,0,1,"default_rng([20260924, 0, 2, 68])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,69,32,41,3194932795,178955,1000004,0,,3194932795,0,0,1,"default_rng([20260924, 0, 2, 69])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,69,40,49,817902795556,178955,1000004,0,,817902795556,0,0,1,"default_rng([20260924, 0, 2, 69])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,69,48,57,209383115662444,178955,1000004,0,,209383115662444,0,0,1,"default_rng([20260924, 0, 2, 69])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,70,32,41,2176772581,262657,1000004,0,,2176772581,0,0,1,"default_rng([20260924, 0, 2, 70])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,70,40,49,557253780660,262657,1000004,0,,557253780660,0,0,1,"default_rng([20260924, 0, 2, 70])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,70,48,57,142656967848856,262657,1000004,0,,142656967848856,0,0,1,"default_rng([20260924, 0, 2, 70])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,71,32,42,3739886766,305755,1000004,0,,3739886766,0,0,1,"default_rng([20260924, 0, 2, 71])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,71,40,50,957411012129,305755,1000004,0,,957411012129,0,0,1,"default_rng([20260924, 0, 2, 71])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,71,48,58,245097219104959,305755,1000004,0,,245097219104959,0,0,1,"default_rng([20260924, 0, 2, 71])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,72,32,42,2858874108,399979,1000004,0,,2858874108,0,0,1,"default_rng([20260924, 0, 2, 72])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,72,40,50,731871771549,399979,1000004,0,,731871771549,0,0,1,"default_rng([20260924, 0, 2, 72])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,72,48,58,187359173516618,399979,1000004,0,,187359173516618,0,0,1,"default_rng([20260924, 0, 2, 72])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,73,32,42,3506268871,326127,1000004,0,,3506268871,0,0,1,"default_rng([20260924, 0, 2, 73])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,73,40,50,897604830960,326127,1000004,0,,897604830960,0,0,1,"default_rng([20260924, 0, 2, 73])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,73,48,58,229786836725834,326127,1000004,0,,229786836725834,0,0,1,"default_rng([20260924, 0, 2, 73])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,74,32,41,2855937716,200195,1000004,0,,2855937716,0,0,1,"default_rng([20260924, 0, 2, 74])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,74,40,49,731120055275,200195,1000004,0,,731120055275,0,0,1,"default_rng([20260924, 0, 2, 74])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,74,48,57,187166734150311,200195,1000004,0,,187166734150311,0,0,1,"default_rng([20260924, 0, 2, 74])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,75,32,43,3176686628,719927,1000004,0,,3176686628,0,0,1,"default_rng([20260924, 0, 2, 75])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,75,40,51,813231776882,719927,1000004,0,,813231776882,0,0,1,"default_rng([20260924, 0, 2, 75])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,75,48,59,208187334881919,719927,1000004,0,,208187334881919,0,0,1,"default_rng([20260924, 0, 2, 75])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,76,32,41,2282127710,250533,1000004,0,,2282127710,0,0,1,"default_rng([20260924, 0, 2, 76])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,76,40,49,584224693835,250533,1000004,0,,584224693835,0,0,1,"default_rng([20260924, 0, 2, 76])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,76,48,57,149561521621816,250533,1000004,0,,149561521621816,0,0,1,"default_rng([20260924, 0, 2, 76])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,77,32,43,3062024944,746887,1000004,0,,3062024944,0,0,1,"default_rng([20260924, 0, 2, 77])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,77,40,51,783878385545,746887,1000004,0,,783878385545,0,0,1,"default_rng([20260924, 0, 2, 77])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,77,48,59,200672866699636,746887,1000004,0,,200672866699636,0,0,1,"default_rng([20260924, 0, 2, 77])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,78,32,41,2363406948,241917,1000004,0,,2363406948,0,0,1,"default_rng([20260924, 0, 2, 78])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,78,40,49,605032178809,241917,1000004,0,,605032178809,0,0,1,"default_rng([20260924, 0, 2, 78])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,78,48,57,154888237775064,241917,1000004,0,,154888237775064,0,0,1,"default_rng([20260924, 0, 2, 78])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,79,32,41,2660698544,214885,1000004,0,,2660698544,0,0,1,"default_rng([20260924, 0, 2, 79])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,79,40,49,681138827324,214885,1000004,0,,681138827324,0,0,1,"default_rng([20260924, 0, 2, 79])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,79,48,57,174371539794954,214885,1000004,0,,174371539794954,0,0,1,"default_rng([20260924, 0, 2, 79])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,80,32,41,2454082850,232977,1000004,0,,2454082850,0,0,1,"default_rng([20260924, 0, 2, 80])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,80,40,49,628245209632,232977,1000004,0,,628245209632,0,0,1,"default_rng([20260924, 0, 2, 80])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,80,48,57,160830773665828,232977,1000004,0,,160830773665828,0,0,1,"default_rng([20260924, 0, 2, 80])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,81,32,42,4004119590,285579,1000004,0,,4004119590,0,0,1,"default_rng([20260924, 0, 2, 81])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,81,40,50,1025054615137,285579,1000004,0,,1025054615137,0,0,1,"default_rng([20260924, 0, 2, 81])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,81,48,58,262413981475175,285579,1000004,0,,262413981475175,0,0,1,"default_rng([20260924, 0, 2, 81])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,82,32,41,2496656118,229005,1000004,0,,2496656119,-1,2,3,"default_rng([20260924, 0, 2, 82])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,82,40,49,639143966426,229005,1000004,0,,639143966427,-1,2,3,"default_rng([20260924, 0, 2, 82])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,82,48,57,163620855405271,229005,1000004,0,,163620855405272,-1,2,3,"default_rng([20260924, 0, 2, 82])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,83,32,42,3165346233,361253,1000004,0,,3165346233,0,0,1,"default_rng([20260924, 0, 2, 83])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,83,40,50,810328635725,361253,1000004,0,,810328635725,0,0,1,"default_rng([20260924, 0, 2, 83])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,83,48,58,207444130745561,361253,1000004,0,,207444130745561,0,0,1,"default_rng([20260924, 0, 2, 83])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,84,32,42,3797047684,301153,1000004,0,,3797047684,0,0,1,"default_rng([20260924, 0, 2, 84])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,84,40,50,972044207192,301153,1000004,0,,972044207192,0,0,1,"default_rng([20260924, 0, 2, 84])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,84,48,58,248843317041069,301153,1000004,0,,248843317041069,0,0,1,"default_rng([20260924, 0, 2, 84])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,85,32,42,2160774497,529205,1000004,0,,2160774497,0,0,1,"default_rng([20260924, 0, 2, 85])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,85,40,50,553158271234,529205,1000004,0,,553158271234,0,0,1,"default_rng([20260924, 0, 2, 85])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,85,48,58,141608517435827,529205,1000004,0,,141608517435827,0,0,1,"default_rng([20260924, 0, 2, 85])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,86,32,43,2957680748,773235,1000004,0,,2957680748,0,0,1,"default_rng([20260924, 0, 2, 86])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,86,40,51,757166271399,773235,1000004,0,,757166271399,0,0,1,"default_rng([20260924, 0, 2, 86])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,86,48,59,193834565478180,773235,1000004,0,,193834565478180,0,0,1,"default_rng([20260924, 0, 2, 86])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,87,32,42,3036594489,376571,1000004,0,,3036594489,0,0,1,"default_rng([20260924, 0, 2, 87])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,87,40,50,777368189228,376571,1000004,0,,777368189228,0,0,1,"default_rng([20260924, 0, 2, 87])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,87,48,58,199006256442347,376571,1000004,0,,199006256442347,0,0,1,"default_rng([20260924, 0, 2, 87])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,88,32,42,2863538518,399329,1000004,0,,2863538518,0,0,1,"default_rng([20260924, 0, 2, 88])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,88,40,50,733065860484,399329,1000004,0,,733065860484,0,0,1,"default_rng([20260924, 0, 2, 88])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,88,48,58,187664860283971,399329,1000004,0,,187664860283971,0,0,1,"default_rng([20260924, 0, 2, 88])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,89,32,43,3977511849,574979,1000004,0,,3977511849,0,0,1,"default_rng([20260924, 0, 2, 89])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,89,40,51,1018243033289,574979,1000004,0,,1018243033289,0,0,1,"default_rng([20260924, 0, 2, 89])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,89,48,59,260670216522024,574979,1000004,0,,260670216522024,0,0,1,"default_rng([20260924, 0, 2, 89])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,90,32,41,2283981544,250329,1000004,0,,2283981544,0,0,1,"default_rng([20260924, 0, 2, 90])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,90,40,49,584699275226,250329,1000004,0,,584699275226,0,0,1,"default_rng([20260924, 0, 2, 90])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,90,48,57,149683014457798,250329,1000004,0,,149683014457798,0,0,1,"default_rng([20260924, 0, 2, 90])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,91,32,41,2303080482,248253,1000004,0,,2303080482,0,0,1,"default_rng([20260924, 0, 2, 91])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,91,40,49,589588603490,248253,1000004,0,,589588603490,0,0,1,"default_rng([20260924, 0, 2, 91])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,91,48,57,150934682493488,248253,1000004,0,,150934682493488,0,0,1,"default_rng([20260924, 0, 2, 91])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,92,32,42,3454708521,330995,1000004,0,,3454708521,0,0,1,"default_rng([20260924, 0, 2, 92])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,92,40,50,884405381444,330995,1000004,0,,884405381444,0,0,1,"default_rng([20260924, 0, 2, 92])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,92,48,58,226407777649753,330995,1000004,0,,226407777649753,0,0,1,"default_rng([20260924, 0, 2, 92])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,93,32,41,2252527706,253825,1000004,0,,2252527706,0,0,1,"default_rng([20260924, 0, 2, 93])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,93,40,49,576647092670,253825,1000004,0,,576647092670,0,0,1,"default_rng([20260924, 0, 2, 93])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,93,48,57,147621655723571,253825,1000004,0,,147621655723571,0,0,1,"default_rng([20260924, 0, 2, 93])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,94,32,42,3706561871,308505,1000004,0,,3706561871,0,0,1,"default_rng([20260924, 0, 2, 94])",0,True
2026-09-24T16:29:29+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,conv5,,model,14.259,,94,40,50,948879838974,308505,1000004,0,,948879838974,0,0,1,"default_rng([20260924, 0, 2, 94])",0,True
