timestamp,git_commit,git_dirty,vivado_version,bitstream_sha256,board_id,net,layer,clock_mhz,source,duration_s,num_inferences,case,exp_code,rtl_code,rtl_error,accepted,ok
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,57,0,0,0,True,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,58,256,256,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,59,768,768,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,60,1024,1024,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,61,1280,1280,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,62,1536,1536,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,63,1792,1792,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,64,6400,6400,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,65,6656,6656,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,66,6912,6912,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,67,2048,2048,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,68,2304,2304,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,69,2560,2560,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,70,2816,2816,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,71,3072,3072,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,72,3328,3328,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,73,3584,3584,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,74,3840,3840,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,75,768,768,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,76,4352,4352,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,77,4608,4608,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,78,4864,4864,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,79,5120,5120,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,80,5376,5376,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,81,5632,5632,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,82,5888,5888,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,83,6144,6144,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,84,0,0,0,True,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,85,256,256,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,86,768,768,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,87,1024,1024,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,88,1280,1280,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,89,1536,1536,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,90,1792,1792,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,91,6400,6400,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,92,6656,6656,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,93,6912,6912,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,94,2048,2048,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,95,2304,2304,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,96,2560,2560,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,97,2816,2816,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,98,3072,3072,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,99,3328,3328,1,False,True
2026-09-24T16:52:01+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,100,3584,3584,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,101,3840,3840,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,102,768,768,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,103,4352,4352,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,104,4608,4608,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,105,4864,4864,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,106,5120,5120,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,107,5376,5376,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,108,5632,5632,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,109,5888,5888,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,110,6144,6144,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,111,0,0,0,True,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,112,256,256,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,113,768,768,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,114,1024,1024,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,115,1280,1280,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,116,1536,1536,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,117,1792,1792,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,118,6400,6400,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,119,6656,6656,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,120,6912,6912,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,121,2048,2048,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,122,2304,2304,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,123,2560,2560,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,124,2816,2816,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,125,3072,3072,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,126,3328,3328,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,127,3584,3584,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,128,3840,3840,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,129,768,768,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,130,4352,4352,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,131,4608,4608,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,132,4864,4864,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,133,5120,5120,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,134,5376,5376,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,135,5632,5632,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,136,5888,5888,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,137,6144,6144,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,138,1793,1793,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,139,8192,8192,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,140,8192,8192,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,141,0,0,0,True,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,142,0,0,0,True,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,143,256,256,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,144,768,768,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,145,1024,1024,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,146,1280,1280,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,147,1536,1536,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,148,1792,1792,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,149,6400,6400,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,150,6656,6656,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,151,6912,6912,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,152,512,512,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,153,2048,2048,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,154,2304,2304,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,155,2560,2560,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,156,2816,2816,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,157,3072,3072,1,False,True
2026-09-24T16:52:02+00:00,04470fc53efbc7b39c30e91f3fba5003443db727,True,2023.1,,,,,,rtl_sim,11.514197614,,158,3328,3328,1,False,True
