timestamp,git_commit,git_dirty,vivado_version,bitstream_sha256,board_id,net,layer,clock_mhz,source,duration_s,num_inferences,top,part,clk_period_ns,generics,clb_luts,lut_as_memory,clb_registers,carry8,dsps,ramb36,ramb18,prim_lut,prim_lutram,prim_ff,prim_dsp48e2,prim_ramb36,prim_ramb18,wns_ns,tns_ns,failing_endpoints,timing_met
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_array,xck26-sfvc784-2LV-c,5.0,,572,53,2609,0,64,0,0,520,53,2609,64,0,0,3.743,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_act_buf,xck26-sfvc784-2LV-c,5.0,,112,0,36,0,0,8,0,150,0,36,0,8,0,3.112,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_wgt_mem,xck26-sfvc784-2LV-c,5.0,,28,0,34,0,0,32,0,54,0,34,0,32,0,2.448,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_qparam_mem,xck26-sfvc784-2LV-c,5.0,,69,0,35,0,0,2,1,74,0,35,0,2,1,3.154,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_rotator,xck26-sfvc784-2LV-c,5.0,,97,0,81,0,0,0,0,129,0,81,0,0,0,4.439,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_pool,xck26-sfvc784-2LV-c,5.0,,290,64,318,16,0,0,0,281,128,318,0,0,0,2.456,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_requant,xck26-sfvc784-2LV-c,5.0,,1624,327,1027,32,16,0,0,1380,327,1027,16,0,0,3.343,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_csr,xck26-sfvc784-2LV-c,5.0,,2025,0,4325,0,0,0,0,2033,0,4325,0,0,0,3.178,0.0,0,True
2026-09-24T16:33:53+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,2023.1,,,,,200.0,post_synth_ooc,,,gos_core,xck26-sfvc784-2LV-c,5.0,,4816,207,5458,152,80,50,1,5274,271,5458,80,50,1,0.923,0.0,0,True
